id,word_count,action_time_mean,action_time_max,action_time_total,action_time_50,event_count,moves,paste_count,nonproduction_count,input_count,remove_cut_count,replace_count,nochange_count,capslock_count,paragraph_count,space_count,question_count,exclamation_count,sub_texts_count,amount_back_track,mean_back_track,max_back_track,median_back_track,one_back_track,score
52c8c00d,450,126.92667099286177,1224,391188,122.0,3082,0,0,39,2762,280,1,39,0,6,522,2,0,0,281,1.0320284697508897,10,1,280,4.0
52cb9d7e,564,74.92945787067276,1155,344151,75.0,4593,0,0,371,3808,414,0,371,2,8,645,5,0,1,422,12.035545023696683,3039,1,411,5.0
52d6746f,262,73.72070232748061,1528,180542,64.0,2449,0,0,103,1981,365,0,103,0,6,352,5,0,0,377,9.307692307692308,1432,1,362,4.0
5310936a,402,64.77865477007549,500,377530,78.0,5828,0,1,2173,3026,628,0,2173,2,8,487,1,0,2,641,6.867394695787832,1511,1,629,5.0
531642e5,373,138.72262532981532,4861,420607,136.0,3032,0,1,203,2570,258,0,203,0,16,456,1,1,0,265,23.79622641509434,2105,1,254,4.0
5327ff63,350,117.46432264736298,812,340764,117.0,2901,0,0,122,2446,327,6,122,0,6,408,0,0,0,344,12.843023255813954,1394,1,323,5.0
53484052,297,127.79434295816147,3901,433734,130.0,3394,0,1,352,2469,559,13,352,0,22,441,1,2,5,671,2.555886736214605,192,1,639,3.0
53963d60,351,146.053585500394,502,370684,142.5,2538,0,0,55,2270,213,0,55,0,3,407,4,0,0,219,18.22374429223744,1524,1,213,4.0
53ad302c,248,116.71511179645336,1423,302759,114.0,2594,0,0,80,2179,326,9,80,0,4,331,0,0,0,347,8.593659942363113,587,1,326,3.0
53eae7f2,651,82.6079200156832,516,421383,84.0,5101,0,0,484,4273,344,0,484,0,17,712,0,0,1,350,9.042857142857143,1023,1,344,4.5
53ef14a4,371,133.02996122664786,510,377406,137.0,2837,0,0,411,2266,160,0,411,0,6,409,0,1,0,266,41.57518796992481,859,1,172,5.5
54066b22,387,94.63634311512415,793,419239,89.5,4430,0,0,77,3931,422,0,77,0,13,725,1,0,0,426,7.922535211267606,2026,1,422,3.0
54130282,391,83.21596362717858,4750,329452,79.0,3959,0,0,638,2924,388,9,638,0,10,532,1,0,0,633,11.360189573459715,1020,3,418,3.0
54156150,266,160.69978746014877,2655,302437,150.0,1882,0,0,102,1650,130,0,102,0,8,297,0,0,0,153,51.3202614379085,1019,1,131,3.0
54249b1b,203,112.00944138473643,512,142364,110.0,1271,0,0,37,1176,58,0,37,34,8,228,0,0,0,58,1.0,1,1,58,2.5
543f1649,365,150.66404494382022,506,402273,151.0,2670,0,0,33,2350,286,1,33,0,6,425,0,0,0,288,1.8055555555555556,154,1,286,3.5
544bf58f,356,88.9332674246169,519,359824,91.0,4046,0,0,1531,2352,157,6,1531,0,6,404,0,0,0,266,33.13533834586466,1453,1,178,3.5
5461650e,386,135.24065811489123,511,484973,137.0,3586,0,0,54,2935,597,0,54,0,8,457,2,0,0,601,3.1697171381031612,773,1,597,5.0
54687e6e,754,93.09764503159104,520,486249,92.0,5223,0,0,414,4453,356,0,414,0,11,825,11,1,0,397,3.513853904282116,814,1,392,4.0
5484cf05,608,114.63543936092955,517,473559,116.0,4131,0,0,73,3773,285,0,73,0,8,705,2,0,0,293,36.4641638225256,3413,1,288,4.5
54b21b6c,397,96.81626605202503,1587,294031,91.0,3037,0,0,124,2660,250,3,124,0,10,459,1,0,0,283,28.363957597173144,1316,1,245,4.0
54be5170,592,150.17787587639575,2413,578335,149.0,3851,0,0,105,3555,190,1,105,0,16,623,1,1,4,197,35.34517766497462,3067,1,190,5.5
54c04585,238,84.63779527559055,1070,161235,85.0,1905,0,0,82,1605,218,0,82,2,6,298,0,0,0,220,7.0590909090909095,1137,1,210,3.0
54e4b9ea,201,95.69050715214564,5512,147172,78.0,1538,0,0,101,1324,105,8,101,0,7,238,0,0,0,132,18.310606060606062,523,1,105,2.5
54fa76a8,390,84.68617410387711,7551,347298,63.0,4101,0,0,492,3119,471,19,492,56,10,491,2,0,1,620,26.79032258064516,1526,1,493,4.5
54fb4afe,503,103.22664941785253,2634,398971,97.0,3865,0,0,35,3259,571,0,35,4,20,587,0,0,0,571,3.6549912434325744,1517,1,570,3.0
54ffe46e,338,89.3446088794926,1135,253560,85.0,2838,0,0,122,2426,290,0,122,0,8,384,0,0,0,337,50.86646884272997,1610,1,289,4.5
55203483,212,105.40345821325649,255,146300,104.0,1388,0,0,30,1269,89,0,30,0,0,229,0,0,0,90,1.0333333333333334,4,1,89,3.0
55803c82,521,104.13990825688073,2803,454050,99.0,4360,0,0,163,3832,361,4,163,0,17,612,0,0,2,392,30.252551020408163,3191,1,356,5.5
55850677,567,122.5201916495551,992,895010,136.0,7305,0,0,630,5119,1555,1,630,0,18,874,0,0,0,1630,5.311042944785276,1525,1,1604,4.5
55850b72,318,91.20630125161847,1250,211325,98.0,2317,0,0,404,1781,132,0,404,0,2,366,0,0,0,134,4.41044776119403,447,1,132,1.5
5590d775,383,113.6558815070463,11090,790363,115.0,6954,0,0,320,5050,1581,3,320,0,25,857,2,0,0,1590,3.6056603773584905,1290,1,1579,4.0
55c47563,204,99.4497773379515,516,200988,95.0,2021,0,0,297,1538,186,0,297,0,10,243,0,0,0,306,1.7581699346405228,55,1,299,4.0
55c964af,341,126.29263410728583,501,315479,124.0,2498,0,0,89,2135,274,0,89,0,7,401,2,0,0,295,25.14915254237288,1114,1,277,3.5
55e10d59,582,133.5584451901566,1817,477605,132.0,3576,0,0,62,3279,235,0,62,0,3,644,6,2,0,236,1.0127118644067796,4,1,235,3.5
55e74440,323,85.41180484476288,3165,250342,85.0,2931,0,0,178,2349,401,3,178,0,4,413,0,1,1,416,12.65625,1599,1,396,4.0
55e7ce9c,213,96.67120743034056,637,156124,94.0,1615,0,0,52,1474,89,0,52,42,0,228,0,0,0,93,2.956989247311828,103,1,89,1.5
561640d2,693,76.22048475371383,515,487430,77.0,6395,0,0,957,4973,464,1,957,0,22,806,2,0,4,675,4.0162962962962965,811,1,651,5.5
56172efb,243,91.74928936895964,355,161387,87.0,1759,0,0,56,1504,199,0,56,0,3,276,1,0,0,213,9.671361502347418,675,1,199,3.0
56464b89,294,73.97414277684092,514,263200,81.0,3558,0,0,744,2317,497,0,744,0,3,439,0,0,0,500,2.304,319,1,497,4.0
56586ecf,485,112.28030303030303,34320,355704,103.0,3168,0,0,125,2890,152,1,125,0,6,506,1,0,0,158,23.139240506329113,1409,1,152,4.0
568ceeb6,400,82.4711014176663,513,226878,84.0,2751,0,0,148,2448,155,0,148,0,6,419,0,0,0,168,32.30357142857143,1132,1,158,4.5
569d8062,223,67.02399349328995,511,164812,71.0,2459,0,0,341,1715,399,4,341,0,3,345,0,0,0,408,1.4068627450980393,27,1,391,2.0
56c2c82f,215,146.11855442926398,501,331543,149.0,2269,0,0,102,1739,428,0,102,62,4,297,0,0,0,434,5.023041474654378,1300,1,428,3.0
573a489e,310,88.37273641851107,522,175685,84.0,1988,0,0,48,1815,125,0,48,0,7,337,0,1,0,138,4.1521739130434785,163,1,131,4.0
574837f4,207,114.2631880733945,1026,199275,122.0,1744,0,0,179,1398,167,0,179,0,8,229,0,0,0,176,15.965909090909092,1152,1,171,2.5
575c5872,330,162.45876887340302,1689,419631,178.0,2583,0,0,422,2012,144,5,422,0,6,389,0,0,0,156,20.807692307692307,1037,1,139,3.5
576e9414,201,83.66666666666667,321,129516,75.0,1548,0,0,59,1340,149,0,59,26,4,236,0,0,1,159,9.044025157232705,1071,1,149,1.5
577a6280,433,169.8111195734958,501,445924,167.0,2626,0,0,56,2466,104,0,56,0,6,449,1,0,0,105,17.62857142857143,1747,1,104,2.5
57cf7d76,202,95.51493506493506,741,147093,95.0,1540,0,0,50,1328,162,0,50,0,3,267,0,0,1,182,8.76923076923077,1031,1,177,2.5
57de9e7c,269,95.05692307692307,654,185361,93.0,1950,0,0,90,1772,88,0,90,0,6,284,2,0,2,97,41.597938144329895,1682,258,91,3.0
57e59a7e,419,66.03287630841811,2004,447901,49.0,6783,0,0,2085,3630,1068,0,2085,58,5,630,0,0,0,1861,2.1767866738312733,486,1,1841,4.0
581eaf19,396,122.72144846796657,1115,660855,141.0,5385,0,0,1080,3766,539,0,1080,4,8,661,0,0,1,699,6.5078683834048645,2041,1,688,2.5
5823d883,251,81.35369188696446,513,178490,79.0,2194,0,0,284,1705,205,0,284,0,6,296,0,0,0,246,40.84959349593496,804,561,206,3.5
582dbb0e,504,78.43665356050677,1342,359083,74.0,4578,0,0,245,3717,614,2,245,0,8,624,0,0,0,645,4.271317829457364,1186,1,629,3.5
58b8feff,277,99.14821303433777,6713,282969,78.0,2854,0,2,150,2428,250,24,150,0,11,387,0,0,0,314,16.61464968152866,1155,1,248,3.5
58e307a8,215,175.89550622631293,3290,324879,159.0,1847,0,0,479,1311,55,2,479,0,0,225,0,0,0,249,94.73092369477912,847,2,81,1.0
59247531,273,78.35372501514235,4121,258724,72.0,3302,0,0,674,2224,393,11,674,0,1,386,0,0,2,433,5.983833718244804,650,1,396,3.0
592852fc,295,139.4662905500705,24132,494408,130.0,3545,0,0,148,2848,542,7,148,2,11,440,0,0,0,557,6.111310592459605,865,1,539,4.5
59391c3d,379,136.33502538071065,1133,322296,135.0,2364,0,0,84,2158,120,2,84,0,10,412,0,0,0,132,38.21969696969697,1252,1,117,3.5
593e705f,407,86.08366533864542,1698,302498,83.0,3514,0,0,248,3101,147,18,248,0,10,501,0,0,0,183,15.781420765027322,1100,1,136,4.5
594c2957,441,110.21144380639869,7102,537391,110.0,4876,0,0,642,3393,839,2,642,0,6,593,0,0,0,856,5.544392523364486,1034,1,848,3.5
596d2b93,789,118.9946728816381,5965,714801,118.0,6007,0,0,121,5268,617,1,121,0,8,897,7,0,0,641,22.57566302652106,3170,1,616,4.5
59b1303d,914,83.42028985507247,3683,771304,83.0,9246,0,2,387,7151,1703,3,387,1,12,1398,8,0,0,1829,5.756697648988518,3664,1,1795,5.5
59b922be,339,79.70424545130217,513,223411,75.0,2803,0,0,345,2222,236,0,345,0,4,388,6,0,0,248,14.94758064516129,1096,1,239,3.0
5a3f0d07,35,66.95038167938931,208,17541,63.0,262,0,0,9,230,23,0,9,6,0,36,0,0,0,24,1.125,4,1,23,1.0
5a685b17,213,79.2795408507765,206,117413,75.0,1481,0,0,36,1364,81,0,36,0,7,251,0,0,0,86,13.267441860465116,682,1,82,1.5
5a7d2bb0,202,101.93147751605996,514,142806,100.0,1401,0,0,74,1241,86,0,74,32,7,212,0,0,0,101,1.0,1,1,101,2.5
5a841dce,219,120.7960088691796,2323,217916,99.5,1804,0,0,115,1564,104,21,115,2,19,267,0,0,0,137,63.613138686131386,1262,1,104,3.5
5ab35d62,666,87.49236641221374,530,458460,87.0,5240,0,0,617,4153,470,0,617,0,6,808,1,0,0,718,12.495821727019498,2175,1,680,3.5
5afe1846,402,89.47684548372307,506,390298,88.0,4362,0,0,491,3161,710,0,491,0,4,550,3,0,1,862,3.1728538283062644,1522,1,856,4.0
5b3282ec,233,80.02043596730245,502,176205,77.0,2202,0,0,71,1832,299,0,71,0,8,268,1,0,0,318,28.446540880503143,1223,1,299,3.5
5b3d816d,564,93.15041617122473,501,313358,87.0,3364,0,0,122,3130,112,0,122,2,16,641,6,1,0,129,29.41860465116279,1310,1,123,5.0
5b45d605,256,94.79694799127998,761,304393,106.0,3211,0,0,566,2105,539,1,566,0,7,396,3,0,0,551,8.640653357531761,1235,1,541,3.0
5b684c92,381,96.88379052369078,4574,388504,83.0,4010,0,0,166,3262,572,10,166,0,12,550,3,0,0,596,16.10234899328859,2357,1,551,4.0
5ba1bddf,497,97.61669349275695,1952,424535,96.0,4349,0,0,172,3556,620,1,172,86,9,612,2,0,0,639,28.985915492957748,2598,1,617,5.0
5bb0af01,498,119.63454055671954,2166,399699,126.0,3341,0,0,354,2837,149,1,354,0,4,524,3,0,0,161,27.993788819875775,1534,1,151,4.0
5c16af37,497,93.75647085302724,512,416560,108.0,4443,0,0,763,3309,371,0,763,0,4,621,1,0,1,386,12.26943005181347,1410,1,373,3.5
5c1ba571,435,116.14752957550452,1868,500712,118.0,4311,0,0,248,3539,521,3,248,0,8,548,0,0,1,548,19.240875912408757,1993,1,522,6.0
5c3ee912,724,114.70529016975918,917,581097,112.0,5066,0,1,112,4548,405,0,112,0,14,919,3,0,0,410,7.504878048780488,1318,1,404,4.5
5c423ef1,242,76.23425299323269,750,146446,84.0,1921,0,0,438,1447,36,0,438,0,6,264,1,0,0,65,21.123076923076923,506,1,60,3.5
5c547ccd,220,89.92880258899676,5080,166728,74.5,1854,0,0,85,1620,145,4,85,0,10,306,0,0,0,168,25.75,1153,1,150,2.0
5c565da6,352,84.00418091980235,507,221015,82.0,2631,0,7,253,2114,257,0,253,0,8,395,1,3,0,340,15.573529411764707,1408,1,329,4.5
5c5e3889,404,98.35063025210084,1307,468149,98.0,4760,0,1,384,3448,927,0,384,0,11,608,0,0,0,948,6.482067510548523,1853,1,926,4.0
5c80564f,437,96.84733158355206,2397,442786,93.0,4572,0,0,286,4021,237,28,286,0,13,628,0,0,3,318,22.62264150943396,547,237,238,4.5
5c8617f8,309,113.02358113509193,2373,282785,110.0,2502,0,0,99,2028,375,0,99,54,6,379,0,0,1,393,17.666666666666668,1210,1,375,4.0
5c88a769,203,104.7237888647867,537,144833,103.0,1383,0,0,31,1275,77,0,31,0,0,220,0,0,0,77,1.0,1,1,77,1.0
5c9487e2,348,116.68661624465636,506,354844,120.0,3041,0,0,57,2580,404,0,57,0,4,445,0,0,0,413,6.670702179176756,1600,1,407,4.0
5cd4e6be,373,89.9361137897782,5572,373055,82.0,4148,0,0,180,3314,649,5,180,0,10,586,1,0,0,689,13.62699564586357,1755,1,645,4.0
5cd89d6a,262,119.05530216647662,239,208823,114.0,1754,0,0,104,1585,65,0,104,12,7,275,0,0,0,96,208.5625,1133,859,67,2.5
5cdb9757,550,107.11339391544844,4009,542208,108.0,5062,0,0,159,4125,775,3,159,0,10,728,0,0,1,796,9.89572864321608,2313,1,771,4.5
5d2dc268,210,106.73392857142858,2771,239084,105.0,2240,0,0,122,1720,397,1,122,0,5,267,0,0,0,405,1.3209876543209877,100,1,400,3.0
5d434b72,483,83.05606694560669,512,297756,84.0,3585,0,0,216,3112,257,0,216,0,4,565,0,0,0,259,3.3204633204633205,581,1,257,4.5
5d650af6,391,112.25074150125485,2127,491995,114.0,4383,0,1,152,3440,783,7,152,0,8,534,0,0,0,816,23.933823529411764,2362,1,780,5.0
5dc57e61,328,61.81906202723147,862,204312,71.0,3305,0,0,753,2118,433,1,753,2,2,417,0,0,0,460,12.232608695652173,780,1,434,2.5
5dd88533,518,112.02247650183898,3266,548238,115.0,4894,0,0,496,3715,678,5,496,0,0,719,1,0,0,701,6.59058487874465,2025,1,679,3.5
5dfbc450,519,147.44076305220884,9199,587404,147.0,3984,0,0,100,3412,472,0,100,86,8,599,2,0,1,474,3.282700421940928,745,1,472,4.5
5e048ae3,241,133.07113402061856,444,258158,134.0,1940,0,0,132,1639,169,0,132,0,13,268,0,0,0,182,15.263736263736265,1146,1,168,1.0
5e25026d,232,105.8326327856324,1511,276964,96.0,2617,0,0,177,1869,571,0,177,0,14,482,0,0,0,579,1.6545768566493955,256,1,573,2.5
5e39639b,210,128.19790454016297,4337,220244,102.0,1718,0,0,158,1475,80,5,158,0,18,230,0,0,0,130,22.884615384615383,1214,8,107,3.0
5e462523,268,126.6547619047619,3270,255336,122.0,2016,0,0,99,1792,120,5,99,0,8,321,4,11,0,127,56.74803149606299,1428,1,112,3.5
5e4e767b,203,88.17683397683398,2167,114189,76.0,1295,0,0,61,1149,85,0,61,0,0,223,0,0,0,98,2.9489795918367347,35,1,86,2.0
5e4eb9ba,252,91.33009708737865,1862,178733,84.0,1957,0,0,87,1701,165,4,87,0,7,299,0,0,0,188,29.20744680851064,1008,7,160,4.0
5e53f74c,608,71.3512588609142,27870,291898,61.0,4091,0,0,82,3882,127,0,82,0,8,622,5,0,0,124,28.89516129032258,3228,1,115,6.0
5e883233,345,66.63444378346223,502,224025,62.0,3362,0,0,338,2469,555,0,338,0,6,417,0,0,0,467,13.164882226980728,1563,1,452,4.5
5e8a2513,347,105.83280757097792,516,268392,104.0,2536,0,0,51,2213,272,0,51,0,8,391,0,0,0,278,12.697841726618705,1643,1,272,3.5
5ef5e32d,258,127.6926159129937,509,223079,128.0,1747,0,0,10,1564,173,0,10,0,6,274,0,0,0,174,1.3333333333333333,59,1,173,4.0
5f130d67,279,76.65217391304348,4470,169248,69.0,2208,0,0,418,1661,129,0,418,2,3,324,0,1,0,363,6.43801652892562,1259,21,353,4.0
5f3386f6,242,103.25024437927664,1764,211250,98.0,2046,0,0,72,1735,235,4,72,0,10,303,3,0,1,250,9.208,944,1,235,2.5
5f43564c,281,106.82344102178813,3326,284364,93.0,2662,0,0,108,2207,345,2,108,26,6,377,0,0,0,373,13.281501340482574,1166,1,341,4.0
5f54631b,349,104.34346809221518,508,312300,103.0,2993,0,0,386,2353,254,0,386,0,7,397,3,0,0,392,39.47959183673469,1091,1,271,4.0
5fa3bd8a,226,82.32479919678715,2630,163991,75.0,1992,0,4,302,1532,145,9,302,0,5,266,0,0,0,179,34.625698324022345,1114,1,141,3.0
5facee61,411,81.21500721500722,10317,281410,86.0,3465,0,0,543,2657,265,0,543,0,10,465,7,2,0,285,17.7859649122807,1042,1,268,5.0
5fe2840c,226,101.87334754797442,500,238893,105.0,2345,0,0,501,1580,264,0,501,0,3,271,0,0,0,440,16.96590909090909,1114,1,391,2.5
605bff4d,526,78.12170022371365,1811,349204,74.0,4470,0,0,131,3780,559,0,131,0,9,599,0,0,0,610,5.463934426229508,2598,1,607,5.5
605e3a12,480,100.59307992202729,3079,412834,95.0,4104,0,0,134,3436,531,3,134,0,3,616,0,0,0,578,12.237024221453288,1460,1,554,4.5
607f216d,509,89.87424733672997,4328,388077,85.0,4318,0,1,118,3738,456,5,118,0,6,596,0,0,0,491,12.731160896130346,3015,1,462,5.0
60824ff3,212,132.91632928475033,511,196982,125.0,1482,0,0,25,1347,110,0,25,6,4,281,0,0,0,119,4.201680672268908,382,1,118,2.0
60878b41,295,121.96868008948546,3131,218080,119.0,1788,0,0,71,1621,96,0,71,68,0,318,0,0,0,96,1.0,1,1,96,3.5
608ef9a0,208,83.0179190751445,2569,287242,76.0,3460,0,1,562,2309,583,5,562,0,6,448,5,1,0,614,7.3957654723127035,570,1,571,2.5
608fe7d3,788,93.03192825112107,265,518653,93.0,5575,0,0,276,5040,247,12,276,0,10,852,5,0,4,282,35.99645390070922,2090,1,247,4.5
60af525c,238,105.13817663817663,500,147614,104.0,1404,0,0,3,1327,74,0,3,0,8,256,0,0,0,75,1.0933333333333333,8,8,74,3.0
60ca3cfa,466,98.64561734213007,500,313989,100.0,3183,0,0,132,2798,253,0,132,2,7,499,0,0,1,260,23.95769230769231,2446,1,255,4.5
60d574e2,493,83.4403005097934,8233,310982,79.0,3727,0,0,427,3055,245,0,427,0,12,562,0,0,0,286,19.88111888111888,2206,1,274,4.5
60d742c3,400,86.99738841405508,511,366433,94.0,4212,0,0,921,2814,477,0,921,0,11,483,5,0,0,518,11.028957528957529,1864,1,509,5.5
60f61b04,259,95.22303140646336,3368,418410,84.0,4394,0,0,87,3051,1250,6,87,40,2,483,2,0,0,1266,2.9597156398104265,655,1,1248,4.0
610914b9,318,141.18241308793455,1730,345191,130.0,2445,0,0,104,2179,154,8,104,51,17,364,1,0,0,173,15.722543352601155,1274,1,155,3.0
61185a3d,424,167.94285714285715,7186,599556,157.0,3570,0,0,113,3009,448,0,113,50,7,509,0,0,1,472,20.091101694915253,1928,1,452,4.0
614a8c0f,453,83.30227464195451,3403,494399,76.0,5935,0,0,247,4269,1419,0,247,0,8,741,8,0,0,1465,7.138566552901024,1754,1,1421,5.0
61702afd,493,73.78694638694638,1850,474819,71.0,6435,0,4,655,4529,1247,0,655,2,17,713,3,0,1,1277,4.656225528582615,1831,1,1243,5.5
6175e621,564,81.04007581911725,1452,299281,85.0,3693,0,1,119,3371,202,0,119,0,14,587,1,0,0,211,18.137440758293838,1681,1,204,3.5
61786648,521,121.01888939462904,5783,531757,111.0,4394,0,0,143,3792,448,11,143,2,18,613,1,0,0,484,27.21900826446281,3032,1,451,5.5
61abc326,285,125.32736389684814,517,349914,129.0,2792,0,0,167,2091,530,4,167,0,11,395,0,0,0,566,1.0865724381625441,47,1,563,3.5
61d03a51,292,70.68563122923588,503,170211,67.0,2408,0,0,45,1967,396,0,45,0,10,351,0,0,0,403,5.493796526054591,839,1,396,3.5
62161e96,205,99.51536772777168,522,181317,95.0,1822,0,0,272,1422,128,0,272,0,2,293,0,0,0,191,2.612565445026178,61,1,183,2.0
622068c5,335,75.01240458015268,3829,235839,76.0,3144,0,0,498,2405,241,0,498,0,8,392,0,0,0,300,11.893333333333333,1002,1,284,3.0
6236e892,460,88.49643551523008,604,273100,85.0,3086,0,0,78,2735,273,0,78,0,4,528,0,0,0,286,19.08041958041958,1111,1,274,4.0
626ee149,815,98.73461283917935,518,596752,103.0,6044,0,0,448,5122,474,0,448,0,17,898,1,0,0,568,7.369718309859155,183,1,540,5.5
629fdb77,297,90.55782608695652,477,208283,88.0,2300,0,0,257,1848,195,0,257,0,10,349,0,0,0,345,19.07536231884058,781,1,329,1.5
62b9a12b,563,81.75663972286374,1228,283205,82.0,3464,0,0,88,3353,21,2,88,0,8,562,0,0,0,32,174.8125,1595,1,21,4.5
62bf4107,742,106.92762237762238,976,611626,115.0,5720,0,1,390,4946,381,2,390,0,11,832,1,0,0,394,8.365482233502538,900,1,377,5.5
62c6cb18,342,77.82513247539742,599,308421,88.0,3963,0,0,1010,2480,471,2,1010,2,8,410,7,0,0,486,11.823045267489713,1863,1,471,3.0
62cbed39,422,97.55702005730659,5917,340474,98.0,3490,0,0,637,2604,242,7,637,2,10,481,0,0,1,257,29.08171206225681,2073,1,242,4.5
62d9434c,201,99.18530774321641,936,149869,94.0,1511,0,0,244,1163,104,0,244,0,5,230,0,0,0,160,73.94375,722,1,105,3.0
62ed5a31,211,127.2038961038961,638,195894,125.0,1540,0,0,145,1288,107,0,145,0,8,259,0,0,0,160,72.50625,983,30,107,2.0
62ff8c30,312,57.51012560881825,515,224347,67.0,3901,0,0,1112,2324,465,0,1112,0,8,390,0,0,0,481,1.0,1,1,481,4.5
630300bc,774,79.54568210262829,507,381342,76.0,4794,0,0,54,4590,150,0,54,0,9,798,1,0,0,151,1.8543046357615893,97,1,149,4.5
631348ae,501,104.20061919504644,4819,504852,96.0,4845,0,0,154,3827,853,11,154,2,15,658,1,1,0,899,7.051167964404894,1514,1,867,4.0
638c64e3,202,85.95454545454545,4200,96441,80.0,1122,0,0,75,1025,21,1,75,0,2,209,0,0,0,46,109.30434782608695,727,727,22,1.5
63ab70f0,472,80.94779452819654,3999,289955,74.0,3582,0,0,75,3156,350,1,75,0,10,522,3,4,0,367,11.128065395095367,1333,1,351,4.5
63af3002,447,96.87680273771694,3080,396323,93.0,4091,0,0,67,3394,630,0,67,0,12,593,0,0,1,643,14.217729393468119,1993,1,630,4.0
63c5dd76,487,101.86806513938726,2013,369068,102.0,3623,0,0,43,3299,281,0,43,0,6,570,0,0,0,282,1.851063829787234,101,54,276,4.5
63dd84d5,561,96.19692645444566,539,438177,93.0,4555,0,1,81,4028,443,2,81,0,9,671,0,0,0,450,4.891111111111111,635,1,443,4.5
641095b1,279,87.97894406033942,663,279949,88.0,3182,0,0,322,2289,571,0,322,0,10,383,0,0,0,593,12.094435075885329,1251,1,567,4.0
6436f0d3,365,76.70244091437428,1046,197969,77.0,2581,0,0,112,2206,262,1,112,0,9,411,2,0,0,276,37.79347826086956,1883,1,262,4.5
644ff57d,277,125.38461538461539,7276,216790,111.0,1729,0,0,219,1453,57,0,219,0,0,282,0,0,0,98,94.29591836734694,913,1,58,2.0
6465075b,342,95.33446932814022,509,195817,93.0,2054,0,0,50,1942,62,0,50,0,6,365,0,0,0,74,56.7972972972973,912,1,64,3.5
6467de45,572,90.58475758632717,1984,519413,97.0,5734,0,0,984,4037,712,1,984,0,14,660,2,0,3,746,25.73592493297587,2363,1,718,4.5
647ca15e,494,97.31303542486687,1964,420295,92.0,4319,0,0,64,3572,683,0,64,0,6,632,0,0,0,688,2.6627906976744184,991,1,682,4.5
64828dc1,491,142.07062379774663,3187,516995,132.0,3639,0,0,112,3242,273,12,112,0,13,613,2,0,1,303,17.887788778877887,1450,1,267,4.0
648b1906,260,85.10666666666667,538,459576,55.0,5400,0,0,3066,1912,422,0,3066,0,10,341,2,0,0,1476,4.757452574525745,614,1,1405,3.5
64caebbb,472,117.14457450173995,502,370294,119.0,3161,0,0,86,2927,148,0,86,0,10,490,2,0,0,161,38.422360248447205,1498,1,149,4.0
64cb3a25,389,79.8809100604337,506,224705,79.0,2813,0,0,399,2240,174,0,399,0,11,416,0,0,0,292,30.996575342465754,1427,1,270,3.5
64d95b13,273,72.6669538991814,2122,168660,63.0,2321,0,1,102,1939,276,3,102,0,4,336,1,0,0,306,5.620915032679738,243,1,271,3.5
64eeb50f,595,100.53743961352657,4365,416225,90.0,4140,0,1,145,3668,325,1,145,0,9,653,2,0,3,352,28.852272727272727,1298,1,325,5.0
6500aba6,240,66.22162162162162,1218,171514,64.0,2590,0,0,371,1816,403,0,371,2,6,350,0,0,0,544,3.1213235294117645,261,1,513,2.5
651f7d29,380,143.72008957133718,751,449269,141.0,3126,0,0,56,2609,461,0,56,0,8,454,0,0,0,470,9.127659574468085,1628,1,462,3.5
6538b8cf,383,91.26814591951862,509,242682,92.0,2659,0,0,174,2266,219,0,174,0,8,446,0,0,0,283,32.0565371024735,1543,1,251,4.0
653f7b98,215,112.88777219430486,287,202182,109.0,1791,0,0,73,1567,150,1,73,16,12,231,0,0,0,168,23.779761904761905,907,1,150,3.5
65796172,387,93.3591404180159,1956,317141,96.0,3397,0,0,319,2822,254,2,319,0,8,429,0,0,2,285,42.09473684210526,1604,1,254,4.5
6589d702,340,102.49066924066923,5467,318541,93.0,3108,0,0,69,2628,406,5,69,0,6,462,0,0,0,419,8.405727923627685,1532,1,399,4.5
65a890d9,218,85.76051560379919,498,126411,82.0,1474,0,0,23,1346,105,0,23,2,2,269,0,0,0,105,1.0,1,1,105,2.5
65bbb7e3,213,89.21149335418295,1396,228203,99.0,2558,0,0,772,1508,276,2,772,0,5,254,0,0,0,396,8.05050505050505,856,1,377,3.0
65c2a095,212,119.62683397683398,1037,619667,116.0,5180,0,0,15,3318,1847,0,15,0,14,448,0,0,0,1838,1.0631120783460284,110,1,1834,1.0
